pm10_sr_niep,pm10_sr_wok,pm25_sr_niep,pm25_sr_wok,pm10_8_niep,pm10_8_wok,pm25_8_niep,pm25_8_wok
33.68698870833334,26.92291666666667,25.083414583333333,19.87166666666667,23.408779,18.94,14.964246,14.35
77.53659491666666,64.6383333333333,53.60936854166667,43.735833333333325,132.72403,71.76,99.665939,57.75
87.83932108333335,57.70541666666668,59.993222124999996,44.03666666666666,130.351044,89.21,77.718491,51.55
25.791553625000002,18.67583333333334,15.733980791666662,11.78125,16.094378,10.91,5.649222,4.25
37.979170375,41.13041666666667,27.937173208333334,28.545416666666668,66.695107,62.8,43.858471,39.15
52.900710541666676,51.04249999999999,39.5330465,37.51583333333333,41.306796999999996,57.75,27.178724,30.54
35.12618641666666,30.214583333333334,23.634485583333333,22.5575,45.070187,30.19,29.134388,23.19
21.2107565,18.982083333333332,13.08220754166667,11.11333333333333,15.10472,18.94,8.160641,10.33
48.32850645833333,36.94304347826087,34.52289608333333,28.40478260869565,19.347481,25.6,15.286741000000001,19.06
77.82800154166667,55.594090909090895,53.820235833333335,40.675909090909094,138.458069,88.75,87.737717,57.52
67.118831625,36.805416666666666,43.138720125,25.264583333333338,130.79306,71.64,78.976288,43.06
27.53107375,14.72086956521739,17.481553541666667,12.035217391304345,28.648915999999996,12.4,11.368945,8.84
26.51962441666667,21.210416666666664,20.26165441666667,17.117083333333333,34.368271,18.48,26.843126,14.81
37.26080237499999,24.490434782608695,24.699952708333328,18.655652173913044,33.294418,26.18,19.805742000000002,19.52
58.33565245833333,43.102608695652165,44.542530375000005,39.05695652173911,65.979225,55.11,54.575466000000006,49.83
49.44365662500001,36.09772727272727,38.848232958333334,33.426818181818184,54.512249,,44.489346000000005,
42.03432974999999,23.3875,31.97687191666667,21.269583333333326,53.77271700000001,33.41,45.187511,30.2
27.681333041666672,12.285000000000002,18.90780858333333,10.820833333333333,23.268923,14.35,17.917332000000002,13.66
32.226198956521735,12.422499999999998,18.871050043478263,10.261666666666665,47.732048,13.09,26.588263,11.25
40.36108179166667,16.991739130434784,23.32529066666667,11.221304347826088,35.360199,24.68,25.031593,13.2
44.205151625000006,33.90208333333333,35.099979250000004,27.81833333333334,64.78994,44.66,49.518524,37.31
39.758712249999995,34.9925,26.404467708333332,21.546666666666667,40.268768,36.62,29.597864,25.6
27.283144708333328,21.168333333333333,20.54373375,17.025833333333335,30.250977000000002,26.18,21.546484,19.86
25.789636875000003,19.517499999999995,20.282769749999996,16.308333333333334,27.286518,18.71,22.982226999999998,16.65
40.728252000000005,23.909166666666675,29.23666904166667,18.925,55.465103000000006,31.8,37.159718,25.14
52.58854987499999,35.735,35.90995729166666,25.435833333333324,65.558525,51.09,48.389862,35.71
34.90813779166667,29.30999999999999,23.419015875,18.43875,39.553641999999996,24.45,26.672071000000003,14.7
28.905790291666666,24.087083333333336,18.716629458333333,12.322916666666666,37.601555,32.49,18.492697,12.4
30.78221491666666,23.296666666666667,25.99416808333333,19.292916666666663,33.506958000000004,25.03,26.354944,20.09
36.28436595833333,21.947500000000005,27.394602833333327,18.298333333333332,37.414333,30.42,31.223917,24.34
37.653870875,26.372916666666665,28.764120416666668,20.73875,40.067271999999996,26.75,33.632759,21.59
42.48631470833333,24.409999999999997,27.402173083333334,17.667916666666663,46.304474,28.36,29.792959000000003,21.36
68.04966216666666,37.16416666666667,38.025381833333334,21.370416666666667,65.94976,46.5,41.450001,24.46
47.006804458333335,34.87291666666666,30.935848249999996,23.96791666666667,42.946663,37.31,30.360704,25.95
13.672873521739131,10.298750000000002,12.893155227272727,7.582083333333334,6.251133,7.0,,5.28
11.386922958333331,12.040833333333333,12.538780166666669,9.768749999999999,7.918408,8.27,9.023161,6.77
19.54543791666666,19.3825,20.852019,16.34125,22.192041,23.08,23.867306,20.55
20.819768125000003,11.935416666666667,22.359893124999996,8.0475,15.684495000000002,5.17,17.949720000000003,3.79
19.459831041666664,15.49,20.801405541666668,11.045416666666666,13.996123999999998,12.51,15.973457999999999,7.46
30.592795583333327,27.77,33.0307705,18.657083333333336,38.904720000000005,30.77,40.972716999999996,18.94
32.34155879166668,22.420833333333334,33.698626125000004,17.939166666666665,38.290932,31.23,39.931927,27.79
27.484488875,18.330833333333334,27.680384208333333,11.457499999999998,33.986427,19.52,34.206741,13.09
18.679048,14.695833333333333,18.099743416666666,10.457083333333335,13.166196,12.06,11.322693,9.41
17.46344291666667,12.964166666666664,17.578295,9.4725,12.278802,13.09,11.183819999999999,9.99
24.723524374999997,14.64875,20.31389045454546,9.692916666666665,29.254948,21.24,31.141679999999997,13.66
38.079627208333335,12.739583333333336,22.480568333333338,8.917083333333332,61.987762,17.68,33.224731,12.86
43.7937035,20.717916666666667,27.349912750000012,14.66708333333333,66.034637,22.62,36.31963,15.16
31.196382416666665,16.959166666666672,13.630693624999997,8.137916666666667,32.544426,13.43,15.476474,8.96
19.388250833333334,14.06875,13.09075733333333,9.874583333333334,13.898548000000002,9.53,10.739315,7.0
27.818564499999997,19.532500000000002,20.613134749999997,15.472083333333336,23.584177,15.15,19.252962,12.63
33.981879208333325,19.943333333333328,25.19800595833333,16.872083333333332,34.461684999999996,19.86,28.205744,16.99
36.10149329166667,14.719583333333334,21.66047175,10.754583333333334,60.749111,17.34,29.488884000000002,11.6
54.36156645833333,23.59375,29.959336125000004,14.825416666666667,63.909828000000005,23.08,41.329803000000005,14.01
37.977760625,19.477826086956522,24.950624791666673,14.14695652173913,45.458332,28.24,31.850196999999998,20.44
33.48983358333333,23.400833333333335,22.367572999999993,15.51416666666666,39.918673999999996,22.04,25.317825,13.32
39.82536404166667,28.77458333333332,22.57083808333333,14.00291666666667,51.490719,34.9,25.966760999999998,16.07
38.6503155,36.9925,19.46564829166667,15.045833333333334,41.964783000000004,44.55,19.555532,16.42
43.62865816666666,31.797083333333344,29.109310624999996,22.19333333333333,42.457775,26.98,30.774471000000002,19.98
34.412098958333345,22.124583333333334,22.3975765,15.342916666666666,41.681049,19.29,24.694115,10.91
28.92550041666667,24.655416666666664,18.459915583333334,18.22125,24.294025,28.7,16.980097,21.59
26.392278043478264,20.3075,16.82051975,14.83916666666667,29.081783,24.11,18.833285999999998,16.42
25.556659541666672,8.327916666666665,11.66952795652174,5.347916666666666,23.021383,10.45,11.741472,7.0
47.32409591666667,16.704999999999995,22.17841758333333,10.170833333333336,61.821915000000004,15.84,24.608473,10.68
37.66857508333333,18.040000000000003,21.279359083333333,12.090869565217387,43.642132000000004,19.86,21.666464,13.66
21.475281624999997,9.664782608695653,10.901155083333336,5.53086956521739,22.780321,10.79,13.638351,8.38
33.24460891666667,12.064347826086955,20.896148,9.908260869565218,39.013435,8.96,30.156736,7.92
45.54580708333333,18.279565217391305,28.437518166666663,14.84695652173913,48.619175,27.1,35.049358000000005,21.93
35.34181654166667,22.30695652173913,23.07850395833334,17.117391304347827,56.40659,29.62,32.942345,22.27
40.11732408333334,20.43565217391304,24.031756166666664,14.451304347826085,68.392365,19.06,40.650764,13.55
39.181442666666676,23.866666666666664,29.035732291666665,19.66333333333333,56.289551,28.24,44.725708000000004,24.69
42.853789791666664,15.3275,25.262920499999996,11.711249999999998,22.067692,13.2,14.520446,11.71
47.62350720833334,20.63333333333333,30.89816216666667,14.988333333333332,27.430372,18.37,25.364925,14.93
53.51366600000001,34.68625,35.351169625,21.66291666666667,81.994438,33.41,56.125374,19.4
38.50955700000001,21.14375,22.18116766666667,12.844999999999999,28.440863,15.5,17.188748999999998,9.76
36.697415500000005,20.292083333333334,18.389348333333334,8.774583333333334,37.747429,29.28,20.521079999999998,11.6
48.34382875,24.840833333333332,25.759775750000003,11.88375,68.685608,36.51,37.435707,19.06
31.548886666666665,15.083750000000002,13.761366625000006,6.645,46.387527,14.58,19.130898000000002,7.0
23.127713500000002,10.882916666666667,15.007005374999999,7.625000000000003,29.881639,17.91,17.265324,12.97
21.027639083333337,7.290416666666666,12.045053833333332,5.482916666666667,14.003795000000002,7.12,5.509172,5.74
42.56984375000001,15.542500000000002,24.372631416666664,9.543750000000001,38.618561,16.42,22.977992999999998,9.41
38.58259970833333,13.992083333333333,19.15063079166667,7.707083333333332,25.644995,14.24,15.604466,9.41
36.39075004166667,15.111666666666666,17.38203429166667,5.913333333333334,85.804878,28.47,28.313263,7.46
28.550466916666668,15.762500000000001,16.364029791666667,7.569583333333333,26.811735,10.68,15.323483999999999,5.4
21.499417041666664,10.725416666666668,11.910819999999996,6.333333333333333,28.041573,11.83,13.216657000000001,5.28
22.277503375,13.065,12.548281083333334,8.734583333333333,29.886646000000002,18.03,15.820884,12.97
14.900729869565215,7.998333333333332,9.014114625,6.051666666666666,17.112949,11.71,9.685602000000001,7.0
21.68003220833334,13.414166666666667,10.958615291666668,7.270833333333333,19.274874,13.55,7.149769999999999,6.77
32.44330625,15.988333333333332,19.516091583333335,9.414166666666665,37.179790000000004,17.22,17.669197,10.33
23.953644208333333,10.1225,13.957522750000004,6.171250000000001,35.8381,9.76,21.039351999999997,6.31
31.3357295,15.35541666666667,18.768120041666666,9.812083333333335,21.926115,18.48,13.704895,13.2
39.841235958333336,15.805,21.974157208333335,8.559166666666666,54.231277,16.07,26.354222999999998,7.58
29.023512583333332,19.015000000000004,21.670776333333336,13.85416666666667,30.584498999999997,12.97,22.330809,8.38
25.31727204166667,19.249166666666664,21.071692291666665,14.71,30.285760999999997,25.95,28.043594,20.32
29.53873562499999,15.93458333333333,23.413166,12.514999999999999,41.835953,22.04,31.537703000000004,15.73
28.85994295833333,14.398749999999994,17.648043291666667,9.280416666666667,34.613731,20.32,21.995743,14.93
36.28381254166667,16.340416666666666,22.157289875,10.170416666666666,42.658306,16.53,25.685614,8.73
36.61678991666667,16.63875,22.150085375000003,10.075833333333334,37.818443,12.63,22.879633,6.54
45.065844958333344,18.029166666666665,26.307722875,11.146666666666668,56.151084999999995,21.7,32.855999,11.71
26.867621916666668,19.345833333333335,18.637664166666664,12.084583333333335,20.94141,17.91,15.648914999999999,11.37
34.262431166666666,23.09041666666666,26.16614991666667,16.585,38.012608,26.06,27.237614,18.83
36.72937904166667,26.899583333333336,27.070501875,19.19666666666667,58.895817,34.56,39.551083,24.91
34.291079124999996,26.966666666666665,22.967153541666665,16.489583333333336,36.446083,25.14,23.588432,14.47
35.25982183333332,24.36375,17.888716958333333,13.23208333333333,40.725407000000004,25.95,21.362343,11.83
31.880696625,19.909166666666668,18.56954104166667,14.251249999999999,32.698925,22.96,20.289324,16.07
22.657199124999995,17.73833333333333,13.628198625000003,12.553333333333333,27.043694,20.09,15.358191,15.27
15.63448895833333,7.533333333333334,10.356181291666665,5.8125,9.491264,1.95,6.314771,1.72
25.103553541666667,17.182173913043478,14.392885166666664,11.38173913043478,21.307838,20.44,11.622126,13.78
37.70955633333334,16.448260869565217,23.910331999999997,11.036956521739132,44.771484,20.9,27.699279999999998,12.86
45.78691583333333,22.977272727272723,28.93582691666667,14.305454545454541,49.855591,19.86,30.036644,9.41
41.278716833333334,20.281304347826083,25.685671375000002,13.22304347826087,31.705671000000002,19.75,21.364689000000002,12.51
30.452484166666665,19.97666666666667,18.806278083333332,12.835416666666665,30.419102000000002,24.0,18.579981,11.6
44.981803750000005,25.51708333333333,25.701218833333332,14.192916666666667,47.525539,41.91,27.434361,17.91
29.95446791666667,18.12166666666667,18.332062500000003,11.199999999999998,25.909048000000002,18.71,15.550139999999999,10.45
23.743996583333328,18.192499999999995,18.256776,13.887083333333331,21.648569000000002,16.3,14.167834,10.68
25.837577375,15.53291666666667,16.74158945833333,10.420416666666664,32.132057,15.73,22.626019,11.48
23.74297366666667,17.422916666666662,13.952166958333331,9.715416666666666,27.242777,18.37,16.111629,9.99
28.152505956521733,19.694999999999997,18.43750352173913,12.902499999999998,32.678288,22.04,21.45822,12.06
27.263995875000006,22.23041666666667,15.440483458333333,12.4625,30.669588,20.44,16.707159,13.89
37.12672245833333,23.91333333333333,25.552366291666672,17.12666666666667,36.701378000000005,24.8,25.143623,17.45
32.62506258333333,24.97583333333333,21.035803041666664,14.95041666666667,25.614752,21.24,16.910142999999998,12.4
30.34031320833333,24.8075,20.725330583333335,15.797083333333333,28.351583,25.95,19.000912,15.73
36.31788029166667,23.340000000000003,24.36185791666667,16.05,36.652747999999995,22.85,23.021889,14.47
43.82348470833333,32.80625,29.184571458333338,19.9875,53.405646999999995,40.87,37.194347,22.16
35.39513516666667,21.387916666666666,24.29737429166667,15.768333333333336,36.837478999999995,19.06,23.519112,13.66
50.17914112500001,26.947083333333328,32.14907320833333,18.00166666666667,68.253479,26.64,43.820015000000005,15.27
29.47914770833333,15.27083333333333,19.46070895833334,11.040833333333333,25.309954,14.12,13.278234,9.3
38.58341958333333,33.614999999999995,25.8027285,19.54208333333333,38.197807,34.9,28.692579,27.44
38.793483,35.04458333333333,24.470812416666664,18.399583333333332,41.102169,38.92,27.742893,21.13
44.681226208333335,36.79624999999999,27.19109433333333,18.054166666666664,51.227398,51.09,35.329006,23.88
36.36436579166667,19.177916666666665,23.871022166666673,13.625000000000002,49.46072,25.49,29.778509000000003,18.03
33.169896375,14.805416666666666,21.165653625,9.912083333333332,37.811848,17.45,24.139920999999998,11.14
37.40456545833334,20.862916666666667,26.64623308695652,14.955,33.416451,19.29,20.35564,13.78
34.640682999999996,16.35583333333334,27.19000875,13.44625,43.950287,24.8,35.213474,21.24
27.661727250000002,19.377916666666668,22.012378583333334,14.034999999999998,31.601354999999998,14.58,20.054075,11.94
39.313499916666665,24.918333333333326,31.406868166666666,18.552916666666665,36.941284,32.26,25.174460999999997,24.11
38.72873204166667,22.17347826086957,31.582216416666668,16.32913043478261,38.587688,18.6,27.004602000000002,11.6
33.02661050000001,19.42625,22.461823791666664,12.337499999999999,30.035988,22.27,22.351189,15.16
31.220143083333337,18.078333333333333,23.964614416666667,12.964166666666669,41.772048999999996,24.0,32.443764,14.12
,12.57727272727273,,8.960454545454546,,,,
,17.800416666666667,,13.547916666666667,,22.73,,17.22
,13.656666666666665,,11.199583333333335,,14.81,,11.83
,11.36125,,8.811666666666666,,9.3,,6.89
,11.533636363636363,,9.038181818181819,,9.76,,6.77
31.02907836363637,13.239375000000003,11.298654545454546,6.996875,,10.22,,5.28
42.72276513043479,18.48375,14.686721739130435,10.725833333333334,41.253192999999996,31.57,18.0544,18.6
59.656798913043474,27.262500000000003,20.14649565217391,15.495000000000003,115.30972299999999,46.38,30.4668,21.93
37.10596968421053,16.244583333333328,17.562315789473686,12.462499999999999,96.59722099999999,24.0,32.7236,18.14
40.94445054166667,17.430454545454545,16.338291666666667,12.253636363636366,41.348679,20.21,20.553,15.61
23.495052333333334,15.590833333333336,14.28635,13.142083333333337,14.72625,7.92,9.5914,7.0
23.3886803,9.559565217391304,10.461879999999997,7.024347826086957,17.977369,8.61,9.7526,5.74
31.218411874999997,14.738750000000001,18.564866666666667,12.74,60.726806999999994,19.52,24.3412,15.5
38.93795012500001,19.828333333333333,20.49255,16.26666666666667,74.089027,39.49,42.2344,34.79
29.197568904761905,12.02625,12.635009523809524,8.644999999999998,31.584862,16.76,17.4902,12.63
44.75598170588235,14.950434782608696,16.466105882352934,9.080434782608695,82.347359,15.84,19.8276,7.69
48.258576541666656,22.396666666666672,20.744424999999996,16.97833333333333,36.814724,25.03,24.2606,20.9
35.76252320833334,20.513333333333332,21.097050000000003,17.342916666666664,43.593887,21.58,22.6486,19.06
22.6187852,15.565833333333332,14.03246,12.112500000000002,24.725,14.35,13.8632,11.48
22.286651444444445,10.19875,9.125711111111112,6.343333333333334,,7.81,,5.4
24.221446708333335,15.567083333333331,10.797041666666667,9.519166666666667,25.707916,17.34,13.299000000000001,10.91
27.09377895833333,17.048333333333332,10.528374999999999,8.917499999999999,25.640278,17.57,13.4602,10.45
33.17706041666667,21.139583333333334,13.970666666666666,10.955416666666666,42.43375,25.49,13.5408,10.22
43.13519683333334,30.481666666666666,20.223883333333337,18.624583333333334,52.497776,29.05,23.9382,20.21
46.60293433333334,34.505,24.19679166666667,22.54666666666667,50.831112,37.54,29.6608,27.44
59.39802087500001,38.28958333333335,29.026075000000002,26.402916666666666,72.954025,35.71,32.3206,23.42
67.61463887500001,35.01333333333333,37.77117499999999,29.330833333333334,96.52666500000001,49.94,59.4828,40.99
48.80167636363637,25.229166666666668,24.187327272727273,15.987500000000004,76.63346899999999,33.87,28.8548,19.63
,29.323333333333338,,23.360416666666666,,29.51,,18.14
,32.023333333333326,,19.747916666666665,,30.31,,18.71
,32.20130434782609,,19.418260869565216,,,,
,33.03125000000001,,18.73875,,30.31,,18.26
,29.515833333333333,,14.815833333333332,,31.23,,15.96
,22.168333333333333,,11.380833333333333,,26.98,,14.01
,24.12,,14.298749999999998,,25.49,,16.3
,32.489999999999995,,18.308333333333334,,45.92,,22.27
,52.55416666666667,,33.57416666666668,,57.98,,40.99
,48.962499999999984,,38.18041666666666,,44.43,,35.59
,34.7875,,29.794583333333332,,27.67,,25.95
,22.52208333333333,,18.729166666666668,,16.65,,13.2
25.5448,13.867916666666666,12.78609090909091,10.859583333333333,,10.79,,9.87
28.774900000000002,14.3225,15.119827272727271,10.801666666666668,36.5486,24.11,24.0994,14.93
38.993991666666666,23.005000000000006,24.240450000000006,18.0125,45.0142,26.41,29.3384,20.44
41.469908333333336,24.7,23.491541666666674,19.542916666666667,34.8392,24.34,24.2606,19.29
28.95126666666667,20.359583333333337,18.091341666666672,16.448333333333334,20.1872,14.58,17.0066,13.32
38.929550000000006,21.842499999999998,21.993724999999998,16.64875,28.8156,20.21,20.956,16.07
64.51143809523808,33.347500000000004,32.40503809523809,23.981250000000006,64.8758,33.75,43.0404,26.64
63.726025,48.91833333333333,40.108575,35.01833333333334,86.2026,55.34,56.9842,39.27
34.0289,26.35666666666667,21.90488181818182,20.447916666666664,32.153,21.93,22.8904,17.8
34.35758333333334,23.54125,18.151791666666668,15.233333333333336,29.3854,23.88,14.1856,11.71
52.98461666666666,41.245,31.672441666666668,30.15833333333333,62.4338,45.01,41.4284,33.87
62.474500000000006,47.52083333333332,43.61131666666666,38.367083333333326,73.0972,50.63,47.2316,42.37
50.89535000000001,43.608749999999986,36.0685,34.82208333333334,50.6308,39.15,36.27,33.07
56.77310833333333,48.450416666666655,39.483925,36.71208333333334,55.1892,49.48,37.2372,34.67
48.188799999999986,38.58083333333334,33.197125,29.148750000000003,47.619,35.71,30.7892,26.75
41.090041666666664,28.51041666666666,28.737258333333333,23.441249999999997,42.6536,28.82,31.031,24.23
39.010949999999994,23.028750000000002,25.160633333333333,18.883333333333333,41.4326,22.62,28.613000000000003,18.83
66.81244166666667,37.92,35.732666666666674,28.134583333333335,48.7586,28.7,33.6102,23.54
57.722775000000006,46.0675,43.151225000000004,38.931250000000006,80.993,44.09,55.614,41.79
60.75153333333332,38.52374999999999,41.95901666666666,34.69291666666667,61.5384,47.53,50.2138,43.06
47.384975000000004,32.17124999999999,34.66471666666667,26.866249999999997,55.352,24.11,39.0104,22.16
64.1839,38.84916666666667,42.14036666666667,32.736666666666665,78.7952,48.56,54.3244,41.33
52.275758333333336,26.16208333333334,29.610424999999996,21.652083333333337,42.328,26.75,28.21,19.86
49.670958333333346,30.582083333333333,36.488291666666676,27.655833333333334,45.2584,31.11,35.2222,25.6
51.11241666666666,41.43,43.433324999999996,38.67461538461537,62.3524,42.82,52.7124,40.53
38.14268333333334,,29.570125,,27.0248,,20.7948,
33.59106666666666,,25.634158333333332,,36.3044,,32.5624,
27.0655,13.128571428571428,13.732225,8.995714285714287,24.9084,,18.2962,
26.448216666666664,16.045833333333334,19.28355,14.758749999999997,25.3154,15.96,20.2306,14.58
30.263841666666668,23.60749999999999,24.875175,21.561249999999998,37.6882,27.55,30.1444,24.46
19.38676666666667,16.790833333333335,15.354300000000002,14.892083333333334,20.4314,16.3,15.8782,14.47
26.743291666666675,22.873043478260872,19.105558333333335,17.08695652173913,29.6296,16.88,15.3946,12.51
36.54181666666667,31.461250000000003,31.11831666666667,27.60375,34.3508,34.9,27.5652,25.49
47.96937391304348,36.61478260869565,40.66094782608696,33.43086956521739,38.9906,30.77,33.7714,29.39
55.043358333333344,41.94875,41.112716666666664,33.760416666666664,43.6304,26.64,31.6758,21.81
65.27262499999999,63.61600000000001,51.6646,59.93300000000001,79.0394,65.1,65.689,56.14
72.85300000000001,63.395454545454534,55.869233333333334,56.029999999999994,74.3182,,54.8886,
97.91402500000004,72.78541666666665,69.23539999999998,64.19708333333332,108.262,81.86,77.8596,72.22
69.00006666666667,47.2875,43.32249999999999,40.30416666666665,54.3752,31.11,36.8342,26.52
59.84935000000001,58.313750000000006,52.970991666666684,54.857499999999995,51.282,47.42,45.8614,45.24
60.90076666666667,61.60916666666665,56.73904166666666,57.52250000000001,58.6894,59.93,55.9364,57.64
52.84895,41.61875,40.148875,37.02708333333333,50.06100000000001,40.87,43.2016,39.15
49.66078333333334,40.16916666666667,39.93394166666667,36.09958333333334,51.7704,41.79,43.121,39.04
41.486866666666664,31.318749999999998,30.95711666666668,26.258749999999996,40.9442,31.57,32.5624,28.47
54.12760833333332,48.36333333333334,35.000550000000004,31.53458333333333,50.06100000000001,30.54,32.8848,26.18
53.378049999999995,41.79,43.09749166666668,36.315416666666664,47.3748,37.08,39.8164,32.38
28.001599999999996,24.42083333333333,24.630016666666666,22.327916666666667,21.7338,18.6,19.0216,16.88
27.913416666666674,28.295416666666668,24.734125000000002,25.14958333333333,22.9548,23.19,19.9082,19.63
42.13806666666667,37.2275,35.81326666666667,32.38625,35.6532,33.41,30.1444,28.7
54.069950000000006,46.880833333333335,45.7002,40.865,51.9332,44.89,44.2494,39.15
46.57775833333334,42.408750000000005,40.85748333333333,37.397083333333335,60.3174,52.35,54.4856,48.11
41.31728333333334,36.05458333333333,33.80498333333333,30.66,40.293,37.54,30.7892,29.62
36.039849999999994,31.883750000000003,30.02014166666667,27.393333333333334,32.2344,26.87,25.7114,23.08
39.87243333333333,37.495,35.32966666666666,33.29208333333333,45.4212,46.27,39.6552,39.73
36.046633333333325,36.07416666666666,32.97547500000001,32.492916666666666,35.8974,38.92,33.3684,35.94
24.548883333333325,22.406666666666677,22.363141666666664,20.820000000000004,30.0366,25.83,27.0816,24.0
23.426241666666666,21.662727272727274,21.496691666666663,20.775909090909092,26.9434,24.91,25.1472,24.34
29.3743,25.67500000000001,26.70058181818182,23.967083333333335,26.3736,29.85,24.3412,25.26
28.693500000000004,25.559583333333336,24.922191666666667,24.02,20.756999999999998,20.9,19.5858,19.86
45.22448333333333,39.97416666666667,34.715091666666666,34.052499999999995,47.2934,32.49,33.7714,29.39
54.792375,47.10541666666666,41.24033333333334,42.78833333333333,46.4794,39.84,34.1744,37.89
52.7879,56.82125,48.47754166666667,52.15583333333333,60.3988,83.01,56.6618,56.49
27.838800000000003,24.373333333333335,24.781141666666667,22.689166666666665,18.4778,15.61,16.926,14.81
40.86279999999999,39.413333333333334,35.97110833333334,34.31125,53.3984,60.85,47.7958,42.14
42.07604761904762,38.58565217391304,35.26441904761905,35.02434782608695,56.4916,61.65,44.5718,42.14
40.85827777777777,35.040416666666665,36.42224444444445,32.966249999999995,32.7228,27.32,28.9354,26.29
39.23479999999999,33.51083333333333,33.26429166666667,30.133750000000003,37.6882,32.84,31.5146,28.7
53.88340833333333,47.5025,48.64545833333333,43.31,54.6194,48.79,49.8108,45.01
41.59200833333333,35.439166666666665,37.677141666666664,33.04291666666666,52.3402,45.81,45.7002,40.53
29.473583333333327,24.784166666666668,25.66774166666666,22.757499999999997,32.967,28.59,29.6608,26.41
32.956825,27.497083333333332,26.584566666666664,23.383749999999996,32.0716,27.55,26.2756,23.54
58.12299166666668,49.410833333333336,44.73635833333333,40.72,40.7,37.2,34.0938,29.97
87.01320833333334,79.42304347826087,70.837325,67.36652173913043,79.4464,77.96,65.286,68.31
34.76797500000001,30.23478260869565,31.739608333333333,28.93260869565218,24.5828,20.09,21.2784,19.17
53.991941666666655,46.434999999999995,47.65475,42.831250000000004,30.8506,30.42,29.5802,29.85
83.09244166666666,77.68333333333332,78.22901666666667,73.62958333333334,80.586,70.15,77.0536,67.63
43.290000000000006,39.867916666666666,40.25237272727273,38.1325,42.1652,36.51,40.1388,35.82
74.94226666666667,64.73291666666667,62.21312499999999,58.100833333333334,57.794,54.53,51.1004,48.57
74.97279166666667,57.10916666666668,64.23148333333333,51.32624999999999,59.1778,35.94,57.629,35.59
61.65710833333333,56.14749999999998,56.325966666666666,53.26458333333333,69.4342,61.08,62.3844,57.75
25.430716666666665,18.124999999999996,20.019025000000003,17.031249999999996,16.0358,10.68,13.5408,9.76
30.24688333333334,13.22125,16.96965833333333,11.351666666666665,9.1168,6.54,6.7704,5.74
35.20889166666666,33.97041666666667,31.393700000000006,32.80833333333333,24.42,26.64,22.8098,25.83
64.07875833333334,58.04166666666668,58.66336666666668,54.44208333333333,69.8412,55.45,64.5606,53.39
56.18295833333334,44.66583333333333,47.23159999999999,42.64458333333333,48.026,37.2,40.8642,34.9
42.168591666666664,33.974090909090904,34.87293333333333,31.588181818181816,32.4786,30.08,30.3056,28.47
36.49433333333333,29.777499999999993,32.444858333333336,28.19583333333333,36.8742,33.41,33.6908,32.26
16.140941666666667,11.156249999999998,14.59195833333333,10.500833333333333,11.802999999999999,5.4,9.9944,5.05
12.559341666666667,8.112916666666665,9.40333333333333,7.089583333333334,10.175,7.58,7.9794,6.31
9.0058,11.212916666666665,8.243181818181817,10.322916666666666,8.954,7.46,7.8182,6.77
,7.9075,,7.606666666666666,,2.99,,2.87
10.36222,5.27625,9.639759999999999,5.027083333333334,,4.59,,3.67
9.29995,7.046250000000001,8.60405,6.687916666666665,11.2332,5.74,10.3974,5.51
12.043808333333333,10.06125,10.975033333333334,9.366250000000003,7.6516,7.58,6.6092,6.77
17.640058333333332,16.966666666666665,17.157725,16.609166666666667,9.6052,9.64,9.269,9.41
33.465575,41.685217391304356,28.20664166666667,40.59391304347827,35.001999999999995,39.95,29.0966,38.46
36.412933333333335,34.533750000000005,31.390341666666668,33.252916666666664,17.0126,18.03,16.0394,17.8
32.400591666666664,25.635833333333334,28.220074999999998,24.66125,21.3268,17.91,20.7142,17.57
65.3642,30.979583333333334,34.31880833333333,27.34,24.5828,11.37,17.8126,9.99
68.29799166666666,50.44833333333333,51.99035833333334,46.65708333333333,100.2034,39.26,41.5896,31.57
42.04267916666666,39.792916749999996,34.23543333333333,33.00753129166666,32.405,26.954983000000002,24.4582,20.857829000000002
27.1320375,24.739223,21.489541666666668,20.219478695652175,26.6168,27.078678999999998,21.7588,22.489167000000002
15.789504166666672,12.83825179166667,9.996641666666667,8.651920458333333,10.5677,9.637635000000001,6.135,5.8262089999999995
13.885683333333334,11.767345869565217,8.391316666666667,8.070566173913043,10.0415,9.885025,6.2168,6.292306
18.745725,12.554783166666668,9.969375000000001,8.292637708333332,14.6896,11.740456,8.589,7.574072
24.223320833333336,25.011935458333337,16.571316666666668,18.925469208333336,14.6896,15.080229999999998,10.3068,11.186321000000001
77.62531249999999,29.54743154166668,28.77996666666667,21.32878045833333,33.1943,26.831288,22.904,20.042158999999998
57.60921739130435,52.70423104166665,48.301121739130444,45.507548125,77.6582,63.93989200000001,62.9042,55.698558999999996
20.865141666666666,17.595368625,15.616983333333335,13.390570624999997,11.0939,11.740456,7.8528,7.807119999999999
17.631204166666667,13.972125749999998,12.109808333333332,9.700638250000003,16.5313,13.2248,11.3702,8.972362
18.350121739130433,12.606323083333335,9.392773913043477,7.627478750000001,15.742,11.493065,7.771,6.40883
19.253654166666667,14.106129125000002,13.329991666666665,10.021079625,14.865,11.36937,8.0982,6.40883
23.0320625,15.368852458333334,14.008249999999999,11.021245541666664,20.7409,15.080229999999998,14.724,10.603701
33.50490416666666,22.099940708333335,19.594508333333334,16.153164666666665,35.2991,19.533262,20.2046,14.21595
